Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Fix_quality
1666976042.2742746,0,60842,0,GPS1_Frame,42.342561666666676,-71.084525,21.4,328290.0291182783,4689915.99399978,19,T,1
1666976043.2747128,0,60843,0,GPS1_Frame,42.342561666666676,-71.08452666666668,21.4,328289.8918231197,4689915.997365749,19,T,1
1666976044.2777424,0,60844,0,GPS1_Frame,42.342561666666676,-71.08452666666668,21.4,328289.8918231197,4689915.997365749,19,T,1
1666976045.2772853,0,60845,0,GPS1_Frame,42.342560000000006,-71.08452666666668,21.4,328289.8872858686,4689915.812295015,19,T,1
1666976046.2772074,0,60846,0,GPS1_Frame,42.342560000000006,-71.08452666666668,21.4,328289.8872858686,4689915.812295015,19,T,1
1666976047.2751656,0,60847,0,GPS1_Frame,42.342560000000006,-71.08452666666668,21.5,328289.8872858686,4689915.812295015,19,T,1
1666976048.2758265,0,60848,0,GPS1_Frame,42.342558333333336,-71.08452833333334,21.5,328289.74545345386,4689915.6305902535,19,T,1
1666976049.2764506,0,60849,0,GPS1_Frame,42.342558333333336,-71.08452833333334,21.5,328289.74545345386,4689915.6305902535,19,T,1
1666976050.277504,0,60850,0,GPS1_Frame,42.342558333333336,-71.08452833333334,21.5,328289.74545345386,4689915.6305902535,19,T,1
1666976051.2774854,0,60851,0,GPS1_Frame,42.34255666666666,-71.08452833333334,21.5,328289.7409161994,4689915.44551952,19,T,1
1666976052.2779841,0,60852,0,GPS1_Frame,42.34255666666666,-71.08452833333334,21.5,328289.7409161994,4689915.44551952,19,T,1
1666976053.2754393,0,60853,0,GPS1_Frame,42.34255666666666,-71.08453,21.5,328289.6036210299,4689915.448885494,19,T,1
1666976054.2779522,0,60854,0,GPS1_Frame,42.34255666666666,-71.08453,21.5,328289.6036210299,4689915.448885494,19,T,1
1666976055.2763314,0,60855,0,GPS1_Frame,42.34255499999999,-71.08453,21.5,328289.59908377193,4689915.26381476,19,T,1
1666976056.2754526,0,60856,0,GPS1_Frame,42.34255499999999,-71.08453,21.5,328289.59908377193,4689915.26381476,19,T,1
1666976057.274481,0,60857,0,GPS1_Frame,42.34255499999999,-71.08453,21.5,328289.59908377193,4689915.26381476,19,T,1
1666976058.2755587,0,60858,0,GPS1_Frame,42.34255499999999,-71.08453,21.5,328289.59908377193,4689915.26381476,19,T,1
1666976059.2764585,0,60859,0,GPS1_Frame,42.342553333333335,-71.08453166666666,21.5,328289.45725134155,4689915.082110005,19,T,1
1666976060.2763588,0,60860,0,GPS1_Frame,42.342553333333335,-71.08453166666666,21.5,328289.45725134155,4689915.082110005,19,T,1
1666976061.278079,0,60861,0,GPS1_Frame,42.342551666666665,-71.08453666666666,21.0,328289.04082854115,4689914.90713722,19,T,1
1666976062.2791872,0,60862,0,GPS1_Frame,42.342551666666665,-71.08454666666667,20.7,328288.21705746464,4689914.927333188,19,T,1
1666976063.2741325,0,60863,0,GPS1_Frame,42.342558333333336,-71.08456166666666,20.3,328286.9995501595,4689915.697910255,19,T,1
1666976064.276604,0,60864,0,GPS1_Frame,42.34256833333334,-71.08458166666667,20.2,328285.37923240697,4689916.848727175,19,T,1
1666976065.274982,0,60865,0,GPS1_Frame,42.34257833333333,-71.08460833333334,19.9,328283.20973469317,4689918.013008876,19,T,1
1666976066.273851,0,60866,0,GPS1_Frame,42.34259166666667,-71.08463166666667,19.7,328281.3239028461,4689919.540700457,19,T,1
1666976067.274686,0,60867,0,GPS1_Frame,42.342605000000006,-71.08465,19.5,328279.84995701024,4689921.058294049,19,T,1
1666976068.2728248,0,60868,0,GPS1_Frame,42.342614999999995,-71.084665,19.8,328278.64152677276,4689922.199014108,19,T,1
1666976069.2736223,0,60869,0,GPS1_Frame,42.342625,-71.08468833333333,20.3,328276.74662183266,4689923.356565514,19,T,1
1666976070.276498,0,60870,0,GPS1_Frame,42.34264666666666,-71.08472333333334,20.2,328273.92241631565,4689925.8331765765,19,T,1
1666976071.2764008,0,60871,0,GPS1_Frame,42.342661666666665,-71.08477333333333,20.7,328269.8444072687,4689927.599803112,19,T,1
1666976072.276138,0,60872,0,GPS1_Frame,42.34268166666667,-71.08482333333333,21.1,328265.78001390595,4689929.921644308,19,T,1
1666976073.274682,0,60873,0,GPS1_Frame,42.342704999999995,-71.08487333333333,21.3,328261.72469920234,4689932.613629426,19,T,1
1666976074.2750971,0,60874,0,GPS1_Frame,42.342728333333326,-71.08492333333334,21.3,328257.66938756744,4689935.305616995,19,T,1
1666976075.286141,0,60875,0,GPS1_Frame,42.342749999999995,-71.084975,21.3,328253.4722460086,4689937.815902967,19,T,1
1666976076.2756722,0,60876,0,GPS1_Frame,42.34276166666667,-71.08502666666666,21.4,328249.2478772367,4689939.215767084,19,T,1
1666976077.2753472,0,60877,0,GPS1_Frame,42.34276166666667,-71.08507,21.5,328245.67821436224,4689939.303304296,19,T,1
1666976078.2806802,0,60878,0,GPS1_Frame,42.342751666666665,-71.08510666666666,21.4,328242.6304991968,4689938.266951199,19,T,1
1666976079.2758276,0,60879,0,GPS1_Frame,42.342731666666666,-71.08514,21.4,328239.83014099265,4689936.113440997,19,T,1
1666976080.2754333,0,60880,0,GPS1_Frame,42.342706666666665,-71.08517166666667,21.2,328237.1534598854,4689933.401352624,19,T,1
1666976081.2768784,0,60881,0,GPS1_Frame,42.34267833333333,-71.08520333333333,21.1,328234.4676992685,4689930.319123735,19,T,1
1666976082.2768269,0,60882,0,GPS1_Frame,42.34264833333334,-71.08523666666666,21.0,328231.6401025653,4689927.055192194,19,T,1
1666976083.2763574,0,60883,0,GPS1_Frame,42.342614999999995,-71.085275,20.9,328228.39154039684,4689923.431221777,19,T,1
1666976084.2759905,0,60884,0,GPS1_Frame,42.34258166666667,-71.08531500000001,21.3,328225.0056798171,4689919.810620029,19,T,1
1666976085.2773898,0,60885,0,GPS1_Frame,42.34254666666667,-71.08535666666667,21.6,328221.4779815491,4689916.008316405,19,T,1
1666976086.2753341,0,60886,0,GPS1_Frame,42.342508333333335,-71.08540333333333,22.1,328217.5293153927,4689911.84597513,19,T,1
1666976087.2798738,0,60887,0,GPS1_Frame,42.342470000000006,-71.08545166666666,22.6,328213.4433492597,4689907.687003433,19,T,1
1666976088.2776465,0,60888,0,GPS1_Frame,42.342436666666664,-71.08549166666667,23.1,328210.0574736184,4689904.066408544,19,T,1
1666976089.2780948,0,60889,0,GPS1_Frame,42.34240499999999,-71.08552666666667,23.9,328207.08802049106,4689900.620783177,19,T,1
1666976090.2792106,0,60890,0,GPS1_Frame,42.342371666666665,-71.085565,24.1,328203.83943386073,4689896.996823553,19,T,1
1666976091.279217,0,60891,0,GPS1_Frame,42.342335000000006,-71.08560333333334,23.9,328200.58176478813,4689893.00272388,19,T,1
1666976092.2785192,0,60892,0,GPS1_Frame,42.342299999999994,-71.08564333333334,23.7,328197.19133602374,4689889.19706414,19,T,1
1666976093.2827926,0,60893,0,GPS1_Frame,42.342265,-71.08568833333334,23.6,328193.3890162163,4689885.40150948,19,T,1
1666976094.2794492,0,60894,0,GPS1_Frame,42.34223,-71.08573333333334,23.6,328189.5866923452,4689881.605956783,19,T,1
1666976095.2792943,0,60895,0,GPS1_Frame,42.34219499999999,-71.08577833333334,23.7,328185.7843644107,4689877.810406049,19,T,1
1666976096.2786021,0,60896,0,GPS1_Frame,42.34216,-71.08582333333334,23.8,328181.98203241266,4689874.014857279,19,T,1
1666976097.2822948,0,60897,0,GPS1_Frame,42.34212666666667,-71.08586666666666,23.9,328178.3215326047,4689870.401013076,19,T,1
1666976098.2784858,0,60898,0,GPS1_Frame,42.342095,-71.08591,24.0,328174.66556929145,4689866.972241429,19,T,1
1666976099.2815626,0,60899,0,GPS1_Frame,42.342066666666675,-71.08595166666667,24.3,328171.155979315,4689863.910244799,19,T,1
1666976100.2846677,0,60900,0,GPS1_Frame,42.34204166666667,-71.08599,24.7,328167.9300596928,4689861.211654658,19,T,1
1666976101.278708,0,60901,0,GPS1_Frame,42.342020000000005,-71.086025,25.1,328164.98781123944,4689858.876470631,19,T,1
1666976102.2793853,0,60902,0,GPS1_Frame,42.341998333333336,-71.08605166666666,25.1,328162.73204281036,4689856.524445607,19,T,1
1666976103.2833035,0,60903,0,GPS1_Frame,42.34198333333334,-71.08606833333333,25.0,328161.31821379566,4689854.892493428,19,T,1
1666976104.283408,0,60904,0,GPS1_Frame,42.34197166666666,-71.08608,24.9,328160.3253546934,4689853.620577548,19,T,1
1666976105.2842891,0,60905,0,GPS1_Frame,42.34195666666666,-71.08609499999999,24.8,328159.0488210504,4689851.985257326,19,T,1
1666976106.2847867,0,60906,0,GPS1_Frame,42.341935,-71.086115,24.7,328157.34223463334,4689849.619759972,19,T,1
1666976107.2851202,0,60907,0,GPS1_Frame,42.34190666666667,-71.08613999999999,24.5,328155.2055945243,4689846.524085778,19,T,1
1666976108.2805789,0,60908,0,GPS1_Frame,42.34186833333333,-71.08617333333333,24.4,328152.3552246257,4689842.33483089,19,T,1
1666976109.2850344,0,60909,0,GPS1_Frame,42.34182166666666,-71.086215,24.3,328148.7956633114,4689837.237066857,19,T,1
1666976110.2851603,0,60910,0,GPS1_Frame,42.34177833333333,-71.08626,24.7,328144.9705851638,4689832.516183498,19,T,1
